date,platform,text,sentiment
1579225040466,google,"This place is really fun to go at, especially when your out with your friends and don't have alot to do, its nothing too special but its a great experience i totally recommend people to come here just not when its chilly outside 😁",positive
1579239996704,google,Fun little must visit place.,positive
1579223550753,google,Great place to visit,positive
1579220974161,google,Gotta love 💘 park,positive
1579297751667,google,A lot to see around here!,positive
1579222534760,google,Nothing special,negative
1579308198296,google,Great,positive
1579421251301,google,Best pizza and cheese steaks,positive
1579451143431,google,Homeless people,neutral
1579442883369,google,"(Translated by Google) All love 😍

(Original)
Todo amor 😍",positive
1579491635654,google,"(Translated by Google) I went with my wife in December and there was a nice Christmas market.

(Original)
Fui con mi esposa en diciembre y había un lindo mercado navideño.",positive
1579489170102,google,"(Translated by Google) A line of photographs

(Original)
줄서서 사진 찍는 곳",neutral
1579618493983,google,"Thought it was breathtaking but, it was just a normal park. It was clean though and you have a good view of the buildings in the area.",positive
1579648034395,google,Nice place to take pictures.,positive
1579576181344,google,Tourist place. You line up to take photo.,neutral
1579631466328,google,Nice and fun park,positive
1579605314614,google,Nice,positive
1579648449020,google,Nice!!!!,positive
1579629507983,google,"(Translated by Google) Love Park is a wonderful place, located right in the middle of the city of Philadelphia, and must necessarily come close to him that you find the most iconic places in the city, the great avenues and shopping malls. If you come to Philly it is a perfect place for pictures and if winter is much better !!

(Original)
Parque del Amor, es un lugar maravilloso, ubicado justo en el medio de la ciudad de Filadelfia, obligatoriamente debes venir ya que cerca de él encuentras los lugares más icónicos de la ciudad, las grandes avenidas y centros comerciales. Si vienes a Philly es un lugar perfecto para fotografías y si es en invierno muchísimo mejor!!",positive
1579681189164,google,"(Translated by Google) A walk through the holidays of the end of the year very well-worthy deadmirar the center of the City of Philadelphia congratulations very beautiful

(Original)
Un paseo por los dias de fiestas de fin de año muy dibertido digno deadmirar el centro de la Ciudad de Filadelfia felicifades muy hermoso",positive
1579753205703,google,I just love this place...One of the best place in the city to spend time...,positive
1579753443878,google,"(Translated by Google) Calm and green ...

(Original)
Sakin ve yesil...",positive
1579888752927,google,The art was gone,negative
1579974025710,google,We went during Christmas and it was awesome.,positive
1579957059607,google,Cause it's Love Park in illadelph. Duh.,positive
1579959840500,google,Hate what's there now,negative
1579983865667,google,Great area,positive
1579912832049,google,"(Translated by Google) Beautiful

(Original)
Lindo",positive
1580005742313,google,It has deep personal meaning for me to there. It is very well maintained and clean. It is nicer in the summertime to visit.,positive
1580076897680,google,"Just a wonderful place to visit, sit, stay a while. It's ""lovely"" ❤️",positive
1580048896184,google,Too many homeless miscreants,negative
1580050742486,google,"(Translated by Google) Precious

(Original)
Precioso",positive
1580086571569,google,I think it was fun but I really wanted to stay home and play with my PlayStation. I had just gotten a new game and it looks like it was gonna be a really fun game to play basically you’re a robot that flies around and saves all the people.,positive
1580149775835,google,Such an atmospheric place. In love!,positive
1580088693124,google,Hahaha...sit and relax! Enjoy photos of this Philly icon.,positive
1580087099285,google,"(Translated by Google) Coming to Philadelphia and not taking a picture with the LOVE is not coming

(Original)
Venir a Philadelphia y no tomarse una foto con el LOVE es no haber venido",positive
1580135422279,google,"(Translated by Google) Is a tourist park worth visiting

(Original)
Es un park turístico merece la pena visitar",positive
1580247180440,google,Miss my girl friend....,negative
1580219841391,google,Love park,positive
1580175059035,google,"(Translated by Google) Magically living in love ♡

(Original)
Magicamente living in love♡",positive
1580212287033,google,"(Translated by Google) Love love

(Original)
Amor Love",positive
1580325212339,google,Nice place to stroll around.,positive
1580337656457,google,A nice tourist spot,positive
1580292831563,google,Haven't been there since they rebuilt it,neutral
1580330999920,google,Love it!,positive
1580422182448,google,"I may be from the city, but I NEVER tire a trip into Center City and LOVE park.  I love that I've been able to share a favorite spot with my own family.",positive
1580405328756,google,The City of Brotherly Love. Fly Eagles Fly,positive
1580367851457,google,Cool to be at,positive
1580360022813,google,"(Translated by Google) Stunning building

(Original)
Prédio deslumbrante",positive
1580468374312,google,Beautiful historical NYC ambiance,positive
1580593009740,google,"It's just a sign ""love"", that's all. Not sure this place is very special.",neutral
1580765984684,google,"When you come to Phila, this is one of the places you need to hit and get the Iconic photo for you travel log!  A def must have in Philadelphia!",positive
1580772096338,google,"Beautiful Park, just clean up the homeless people living around the park",positive
1580763731688,google,Love in a air since they did construction they make it beautiful,positive
1580747638145,google,It is lovely. I need the water fountain.,positive
1580738515357,google,"Convenient, easy parking underground",positive
1580755316607,google,Nice place,positive
1580741022744,google,Love Philadelphia!!!,positive
1580749328941,google,"(Translated by Google) Beautiful

(Original)
Bonito",positive
1580836724219,google,Got to share this beautiful day with my love! #literally They had shops set up everywhere around the park with plenty of shopping options. Christmas time is one the most beautiful times to visit so far,positive
1580829664947,google,It's a nice place to take pictures. It has some chairs to have a break after a long walk.,positive
1580776015783,google,"This is where me and my wife took our pictures after getting married at City Hall February 14, 2013 were coming up on 9 years married now in 11 days!",positive
1580790813290,google,Love it!!,positive
1580805729918,google,"(Translated by Google) Always cosy

(Original)
Altijd gezellig",positive
1580875106140,google,Love park is a nice great place for all over the world to travel too and take beautiful pictures.. So I'm giving it a 5 star rating,positive
1580927280796,google,Fun place just to hang out people watch and get some good pics of the downtown areas.,positive
1580915276779,google,Just realized there was a parking garage underground. Duh Love PARK! Convenient but expensive for jury duty.,positive
1580865037908,google,Oasis in middle of Center City Philadelphia. Beautiful place to go sit and relax.,positive
1580869633575,google,"(Translated by Google) I loved it

(Original)
Adorei",positive
1581047953951,google,"Cool place to take pictures, very scenic.",positive
1581070594811,google,Love Philly,positive
1581164517812,google,"Got a photo of Jesus next to the love sign, I wish I could find it so I can post it!",positive
1581159105046,google,One of the few places in the city without homeless people! 👍,positive
1581201068737,google,What else is there to say...take a nice pic,positive
1581176487109,google,"Was in town for work and loved this spot, relaxing.",positive
1581186112594,google,Wonderful time sight seeing.,positive
1581206179111,google,Nice place to visit,positive
1581187038467,google,A great Philadelphia landmark,positive
1581192172332,google,"(Translated by Google) I spent a month in beautiful wonder and it was little.

(Original)
Lindo maravilho passei um mês e foi pouco.",positive
1581236143742,google,Amazing place!,positive
1581265789437,google,Lots of people waiting for picture and we waited to there with my wonderful son,positive
1581291250598,google,"Could bebkuch better if the city engages the artist community to assist it in making if more ""loveable""",negative
1581284120598,google,Make u feel like lovers again,positive
1581212876433,google,Love park looks great now,positive
1581227704256,google,👍,positive
1581214797802,google,Love!,positive
1581216918562,google,"(Translated by Google) Poetic, casual and quiet square.

(Original)
Praça poética, casual e tranquila.",positive
1581251908519,google,"(Translated by Google) Amazing

(Original)
Maravilhoso",positive
1581360601658,google,Love the ambience of the park.. Happening surrounding all weather.. In winter christam village is main attraction and in summer fountains.. Loved this place!,positive
1581306271509,google,It was just too cook out,negative
1581374933253,google,"(Translated by Google) It is a very nice and very picturesque place for photographs has very beautiful views and very nice people

(Original)
Es un lugar muy agradable y muy pintoresco para las fotografias tiene muy bellas vistas y gente muy agradable",positive
1581430542085,google,Really beautiful in Philly definitely fun to see and take pictures,positive
1581390244615,google,Cute,positive
1581537971802,google,Go to WokWorks food stand. THE BEST FOOD AT A GREAT PRICE. You really should try the steak like I have pictured here. Awesome!!,positive
1581537966559,google,"This isn't really a park in a traditional sense, but it is a neat area to visit.  There are plenty of sculptures, and great views of downtown from all angles.  This place is located in the middle of downtown and is famous for the ""LOVE"" sculpture.

Come by and get a picture so you can prove to Instagram that you visited Philly.  Would go again.",positive
1581541435134,google,To be honest there is not much to explore here. But it is nice to have some open space in the city.,positive
1581539516673,google,Great tourist trap,positive
1581563935188,google,Classic place to take a photo but get in line,positive
1581627453299,google,Philadelphia I love Philadelphia,positive
1581649762940,google,"Besides the famous Love sculpture, this quaint park also offers a lot to do. Bring your ping pong paddles and some outdoor games to play during the summer. In the winter time, they used to have a skating rink but what brings people here is the popular Christmas market.",positive
1581716651167,google,Fun watching all the lovebirds on Valentine's day,positive
1581677894048,google,Work has been done and it looks beautiful ❤️,positive
1581693541894,google,Love LOVE Park!!! It's like the center point leading to many different things to do!!,positive
1581711343864,google,Well I work there,neutral
1581777631973,google,I love what they've done with love park. At first I was upset! But everything is coming together amazingly.,positive
1581797560631,google,"Great, just that homeless people offer to take your picture,  ofcourse for a tip..",positive
1581736948405,google,"(Translated by Google) LOVE Monument

(Original)
Monumento al AMOR",positive
1581862193107,google,Lots of fun at Christmas time!,positive
1581854948937,google,Always love coming here,positive
1581874667779,google,Good day,positive
1581821810237,google,"(Translated by Google) It's a low seating area located between the big buildings near City Hall. I heard at night but the lights are pretty. You can take pictures well at night view! Everyone is taking pictures with happy faces.

(Original)
시청 근처 큰 건물들 사이에 위치한 낮은 휴식 공간느낌이네요. 밤에 들렸는데 조명이 이쁘네요. 야경으로도 사진 잘 받아요! 모두가 행복한 얼굴로 사진찍고 가네요.",positive
1581967138842,google,"VISTING LOVE PARK was very nice,  the justice hall with the statue of THE BEST MAYOR PHILADELPHIA EVER HAD that rose from the ranks of policemen, commissioner to Mayor.. ""FRANK L RIZZO""  IS A REMEMBRENCE HOW THE CITY WAS LOW ON CRIME AND OF ""CLEAN STREETS "" ..",positive
1581898125990,google,Beautiful. Romantic.,positive
1581977701099,google,Nice place,positive
1581973692351,google,Under construction,neutral
1581981571467,google,"(Translated by Google) Interesting place..

(Original)
Lugar interesante..",positive
1582015356466,google,the new love park is a downgrade. the statue still draws tourists  though,negative
1582059434792,google,It's nice and clean.,positive
1582053566309,google,The sign wasn't as big as expected. Getting a picture is a most under it.,negative
1582055490915,google,"(Translated by Google) Nice place with beautiful view

(Original)
Lindo lugar con vista preciosa",positive
1582125062236,google,"Iconic photo for the tourist family! We ""found"" one night and even returned for a day photo op.  City Hall is right there and you can walk through it!  (Like a tunnel!) Felt very safe there day or night.  People in line are great about offering to take a photo in exchange of you taking theirs.",positive
1582137465917,google,A good day for a walk,positive
1582099287644,google,Almost over,neutral
1582073699523,google,"(Translated by Google) A super love park

(Original)
Un súper amor de park",positive
1582161751292,google,Its a smaller love sign ! The park is  nice. The previous love sign was removed because people were getting injured falling off.,positive
1582171329145,google,Very friendly staff with a hometown feel.,positive
1582215410365,google,Always a line to take a photo here! The amor sign usually has no line,positive
1582161378226,google,Overcrowded homeless encampment. Nothing special,negative
1582182462348,google,R.I.P Love park,negative
1582223471667,google,Ok,neutral
1582222096838,google,"(Translated by Google) Good tourist spot for photos, both at night and day ...

(Original)
Ponto turístico bom para fotos, tanto de noite quanto de dia...",positive
1582214883239,google,"(Translated by Google) Nice and clean, especially visited for the classic photo

(Original)
Bonito y limpio , sobretodo visitado para la clasica foto",positive
1582244566588,google,Great photo opp diagonal from City Hall in the middle of everything. Great view all the way down to the art museum.,positive
1582244090864,google,Great day,positive
1582335042150,google,It's one of many popular landmarks in Philadelphia!!!,positive
1582402168420,google,City of brotherly love,positive
1582393880569,google,Classic Philadelphia,positive
1582375735201,google,"(Translated by Google) Here are the original and so prostituted LOVE lyrics by Robert Indiana. Adorable park.

(Original)
Aquí están las originales y tan prostituidas letras de LOVE de Robert Indiana. Parque adorable.",neutral
1582439089806,google,"Good place to a quick snapshot with loved ones, any time of the year.",positive
1582462816816,google,Fun watching the skateboarding and the amazing talent,positive
1582464451413,google,Nice hang out with friends,positive
1582485044739,google,Don't give your phone to the homeless person to take the picture or they will charge you to get your phone back.,negative
1582433954617,google,"(Translated by Google) Owl

(Original)
Chouette",neutral
1582477228058,google,"(Translated by Google) With all the sense in the world.

(Original)
Con todo el sentido del mundo.",neutral
1582545855499,google,"My parents got engaged at the love sign in New York, so it's always had a special meaning to me. There was a short line to take photos (it was the day after Valentine's Day) and everyone stayed single file. People were offering to take photos for the next in line. Philly people are awesome :)",positive
1582503584822,google,This Is A Beautiful Park To Visit.,positive
1582519379055,google,Beautiful sign place around such a wonderful area!,positive
1582588424181,google,Crouds of people walking thru,neutral
1582564182073,google,What is not to ? Check out Amtrak station for architecture.,positive
1582575588477,google,i love walking in there,positive
1582515082941,google,"(Translated by Google) Beautiful place!! Really an icon of the city !!

(Original)
Bello lugar!! Realmente un icono de la ciudad!!",positive
1582638665005,google,Great place.. son just got engaged there last night.,positive
1582605684394,google,Always great,positive
1582640405266,google,Chic!!,positive
1582663502124,google,Under construction,neutral
1582716779247,google,"(Translated by Google) Plenty of people cheerful

(Original)
사람 많음 활기참",positive
1582806689836,google,Concrete jungle more like it. It is a concrete slab with the Love sculpture. Go to the park by the Cathedral. There is amor and love sculptures in an actual park. This place is a bit dangerous with all the homeless people around and all of the traffic trying to cross the street.,negative
1582763239621,google,This park is coming together - it's already so much nicer than when I first moved here.,positive
1582825436013,google,Lov the love park,positive
1582822247703,google,Great lunch spot,positive
1582854318605,google,"(Translated by Google) A very nice and pleasant place, they do not have parking nearby for tourists, those who have are at a distance and are very expensive for what the love park that is just a corner offers. Now if you are going to visit other places like museums and the bell it is beneficial to pay for parking.

(Original)
Un lugar muy bonito y agradable, no tienen estacionamiento cerca para los turistas, los que tienen estan a distancia y son muy costosos para lo q ofrece el love park que es solo una esquina. Ahora si vas a visitar otros lugares como museos y la campana es beneficioso pagar el estacionamiento.",negative
1583007435596,google,How can u not love the love park    we were there for the german festival cold but fun always come back for that,positive
1582991686253,google,Awesome place to start out ur city tour in Philadelphia,positive
1583103942032,google,Had fun and took alots of pictures ..,positive
1583032212645,google,Iconic Philly,positive
1583104839842,google,"(Translated by Google) A very nice walk to this square.

(Original)
Un muy bonito paseo a esta plaza.",positive
1583157736733,google,Lovely!!! lots of kind people around they were offering meals we saw photo shoots Super safe and lots of activity around 💕🤗💃,positive
1583168388944,google,Good place to take a pic kn philladelphia,positive
1583184145197,google,Fun place to visit.,positive
1583145270233,google,Brotherly 🤎,positive
1583183891959,google,Feels barren,negative
1583117330492,google,Icon of Philadelphia,positive
1583163263229,google,"(Translated by Google) A site with beautiful views day and night. Unforgettable postcards.

(Original)
Un sitio con hermosas vistas de día y de noche. Postales inolvidables.",positive
1583206269374,google,For all the family! It’s a beautiful park where people from all around the world gather. Worth visiting!,positive
1583231659490,google,I kinder miss the way the old Love park use to look.,negative
1583194545125,google,"Clean, pleasant and comfortable sitting area.",positive
1583207798290,google,Best place for a tour!,positive
1583274852220,google,Had to do it.,neutral
1583281575717,google,"It's a nice part. It's in the middle of the city. It's got the love statue, almost as iconic as the clothes pin, which isn't far. Not much else to say besides it's quite ""parky"" and buisy.",positive
1583331328167,google,Great place to visit must stop in and see when you are in Philadelphia,positive
1583293694473,google,its a cute place 4 pics,positive
1583366250089,google,Unsafe place.....need Moore police around,negative
1583291763151,google,Was better before,negative
1583434550565,google,Right next to city hall. An iconic part of the city that is a must see for any visitor. Expect to wait in line for a picture.,positive
1583369017943,google,I went for Valentines Day and I had such an incredible time.,positive
1583377054232,google,Best of the best Philly land mark,positive
1583446040440,google,Philadelphia downtown.,neutral
1583509666937,google,Nice place to stop and take some pictures that will keep your friends and family wanting to visit and out do you. It is great fore some family rivalry.,positive
1583517309186,google,"(Translated by Google) Square without great interest, connects the Chamber and the avenue that leads to the Philadelphia Museum of Art

(Original)
Praça sem grande interesse, liga a Câmara e avenida que leva ao Museu de Arte da Filadélfia",neutral
1583553740846,google,Nice improvements its a very relaxing place,positive
1583623914230,google,That's what the world needs now,positive
1583600443663,google,Like the table and new look,positive
1583591349821,google,"(Translated by Google) Nice photo up

(Original)
Nice photo opp",positive
1583610140582,google,"(Translated by Google) It's cool

(Original)
Es chulo",positive
1583657462667,google,At 3am the place was mine! Awesome spot surrounded by the face of Philly buildings.,positive
1583657831569,google,"This is center City Philadelphia, It's an area where you can walk and get a close up view of center City, in fact love park, broad and market streets is the center of philadelphia anything north of market is North Philly, south of market is south philly, and the same with broad separated east and west, anything east of broad, down toward the water which crosses to Camden NJ is east Philly, and everything west of broad is West Philly beware of drug addicts, drug use and panhandling in the city, do not contribute to this by giving people who appear to be homeless and in need money. watch all of your belongings, best way to get around is probably an Uber always try to travel in groups especially using the subways or buses, many seedy characters on busses trains and subways, keep your phone ready to call police if necessary, don't ever go in your purse or wallet for anyone asking for money, cause why your distracted looking in your purse, they can just rip your purse off your shoulder and take off running. be alert and on gaurd in that city, the suburbs are really the nice areas to visit, Ardmore, Wayne, media, west Chester, Newtown square and Lancaster, and I know you have to visit the city to say you've been there, but make it a quick visit, in and out, then head out to the suburbs Doylestown is very nice as well, then you can head down the shore but stay away from Atlantic city, it is dirty, gross, dangerous and like Philly also drug infested, try Avalon, ocean City, cape May NJ and even try the deleware beaches there very nice.",negative
1583639738474,google,A place to visit once in a lifetime.,positive
1583688502289,google,Loved the place,positive
1583654349575,google,F,negative
1583682622322,google,"(Translated by Google) Philadelphia Attractions

(Original)
필라델피아 명소",neutral
1583776199349,google,Beautiful,positive
1583718037358,google,"(Translated by Google) It is a very beautiful park, full of sun, water, and beauty. I highly recommend going.

(Original)
Es un parque muy bonito, lleno de sol, agua, de belleza. Recomendadísimo ir.",positive
1583822222466,google,"This parking garage is conveniently located just a few blocks from both the Convention Center and the Terminal Market. I was able to reserve through SpotHero, from 7am Sun-  12:59am Mon for just $27.50!
The garage is well lit, secure, and clean with both elevators and stairways  for access to the street. It's a multi level, huge facility so just be mindful of exactly where you park.",positive
1583850589716,google,I really thought this piece of art was bigger than what it was.,neutral
1583812869969,google,It's a park. Does the park job.,neutral
1583868257423,google,LOVED it😀😀😀,positive
1583890720240,google,"(Translated by Google) Siiii I loved taking a photo there

(Original)
Siiii Me encantó sacar foto alli",positive
1583979522845,google,I go to get peace in the morning or late at nigth,neutral
1584057327404,google,"I was here for work. I couldn't have left faster, sadly.",negative
1584057996842,google,So relaxing and an excellent place to watch the hustle & bustle go by!,positive
1584129777302,google,ITS A MUST WHEN COMING TO PHILADELPHIA,positive
1584111360977,google,"(Translated by Google) Nice place

(Original)
Bonito lugar",positive
1584218815760,google,Great place downtown,positive
1584195699450,google,"(Translated by Google) LOVE PARK is the square where the famous “LOVE” sign is located.

I visited him very early so there were few tourists in the place.

ATTENTION: a guy was offering to take a picture of you on the sign. He seemed to be very kind but after taking the photo he asked for money. But as there are always tourists in the place, ask one of them to take the photo for you.

There is also a fountain on the square, great for cooling off on hot days.

(Original)
O LOVE PARK é a praça onde se encontra o famoso letreiro “LOVE”.

Visitei ele bem cedo então havia poucos turistas no local.

ATENÇÃO: um cara estava se oferecendo para tirar foto sua no letreiro. Ele parecia ser muito gentil mas depois de tirar a foto ele pedia dinheiro. Mas como há sempre turistas no local, peça para um deles tirar a foto para vc.

Há também um chafariz na praça ótimo para se refrescar em dias quentes.",positive
1584188331579,google,"(Translated by Google) I loved this place is fabulous

(Original)
Me encantó este lugar es fabuloso",positive
1584230893696,google,Great place to take family or kids for photos. Nice and scenic for relaxation.,positive
1584239013765,google,"A bit busy,  but for an inner city park it was good.",positive
1584273340943,google,No skateboarding,negative
1584324004249,google,Wasn't busy when we were there so didn't have to wait around to get a pic and there was another couple there nice enough to take one of my girlfriend and i,positive
1584331121500,google,Cute park,positive
1584486031680,google,Cool place to chill amd enjoy the sunshine,positive
1584453786078,google,Relaxing,positive
1584482887338,google,Lovely!!,positive
1584634526076,google,Saw a proposal! ❤,positive
1584598650259,google,Center city,neutral
1584577335664,google,Love it!,positive
1584977305644,google,Wanna go skare,neutral
1585957424325,google,Very cool place,positive
1586027208293,google,Wow! Great photo opportunity! It's such a cute LOVE statue!,positive
1586028258460,google,Awesome really love this place👍,positive
1587021832437,google,Who doesn’t love philly!!!?,positive
1587046352230,google,"(Translated by Google) It's fun

(Original)
Es divertido",positive
1587089280882,google,"(Translated by Google) Nice walking area in the city center.

(Original)
Красивое место для прогулок в центре города.",positive
1587216668349,google,Skatebordin forever,positive
1587493911345,google,"Fun park in downtown Philly, and a great place to hang out when the weather is nice.  It's not the best area to visit when it's cold though, as it feels very deserted without the water fountains, ping pong tables, etc.",positive
1587501791673,google,Didn't see much it was dark and I had a flat tire,negative
1588082327625,google,Supper,neutral
1588911586549,google,It is beautiful and nice place,positive
1589378985703,google,"Pretty, not much of a park tho",neutral
1589396303556,google,It's very special!!,positive
1589746609536,google,"(Translated by Google) Because it's a landmark, we have to go.

(Original)
랜드마크니까 가야지",positive
1589828251178,google,Good,positive
1590036211157,google,PHILLY ICONIC LANDMARK,positive
1590180591911,google,Philly Love Park is so beautiful it's very fixed Oracle it's in my history book Philadelphia Love Park land of the free home of the brave Philly,positive
1590243261740,google,Iconic Love Park,positive
1590333415039,google,Love Park is ravaged with homelessness and trash. Not a good experience;,negative
1590283034188,google,"(Translated by Google) Well .... who has not been a victim of this place, cannot say that he came to philadelphia 🤷‍♀️

(Original)
Bueno....quien no a vicitado este lugar , no puede decir que vino a philadelphia 🤷‍♀️",negative
1590445328947,google,Nasty Place full of Homeless It is the first time that I visit Philadelphia and I see the city in that situation Sadly 😥😭😭😭,negative
1590466731484,google,"(Translated by Google) Beautiful!

(Original)
Hermoso!",positive
1590544391871,google,Beautiful,positive
1590784086079,google,"(Translated by Google) I love Philadelphia. The park is wonderful.

(Original)
Adoro Philadelphia. Meraviglioso il parco.",positive
1591627277760,google,Great tourist spot,positive
1591577571311,google,"Came for the alcohol, stayed for the puppers.",positive
1591902329763,google,Amazing park to walk in. Nice view of the art museum and the city sides.,positive
1592014488533,google,Smelled like pee and there was alot of unshowered people hanging out,negative
1592167234036,google,Iconic place in Philly to click some photos. 👍,positive
1592168698661,google,Stuck in the middle of a protest,negative
1592220527338,google,One of the dirtiest places in the city. A pure  cesspool.,negative
1592179983746,google,Homeless people everywhere in the park.,negative
1592277036523,google,It was just an office bulding.,neutral
1592575982651,google,Very nice it just needs a little TLC,positive
1592762380457,google,"Nice area. There was a peaceful demonstration going on, lots of history so amazing to see the fight for rights still going in such a stories place.",positive
1592771792654,google,Great authentic food!!,positive
1592936381335,google,"Philadelphia’s iconic John F. Kennedy Plaza — better known as LOVE Park — brings people together with green areas, walking paths and seatings, as well as open paved areas that play host to festivals and events. almost continuously since 1976.

The park is conveniently located near City Hall, offering views of the architectural treasure and all the activities that take place in its shadow.",positive
1593028949000,google,It was ok..,neutral
1593025273638,google,"(Translated by Google) Comfortable and cozy park

(Original)
Parque  cómoda y acogedor",positive
1593057602372,google,Nice date stop on a good day,positive
1593286715499,google,Dynamic location for green space in the heart of center city across from City Hall must see,positive
1593372507365,google,Fairly small but it's a good stopping point when exploring the city.,positive
1593307101631,google,I JUST GOT MARRIED TO PINKY THERE 😎😵💚💰💊🚬💉,neutral
1593455479292,google,Good place to chill,positive
1593532521933,google,Center of center city,neutral
1593715136400,google,I feel like the city could do better at keeping it nice,negative
1593727985720,google,You're right in the heart of Center City Philadelphia visiting Love Park,positive
1593736443915,google,Nice park,positive
1593746242645,google,"(Translated by Google) It's very quiet

(Original)
Es muy tranquilo",positive
1593832557516,google,Love park iconic sculpture art. Beautiful City.,positive
1593962882210,google,They're a lot of homeless people that live in Love Park. You have to be alert at all times. It makes me feel unsafe.,negative
1593991818249,google,Very nice place. Only too many homeless around there,positive
1593987930217,google,Respect Your Country mfers,positive
1594150927263,google,It ok n they are very good people.,positive
1594085805236,google,Too many homeless,negative
1594249529033,google,beautiful place however a lot of homeless sleeping there which is sad,negative
1594385653528,google,Love it,positive
1594430551681,google,Not what I expected. Thought the art was going to be larger.,negative
1594587806025,google,"I liked the ""old"" Love Park better",neutral
1594553680368,google,Father's Day Drive By,neutral
1594567759483,google,Loved it !,positive
1594692598749,google,Nice. Would like better during the day,positive
1594743128683,google,Wife and I Love stopping by the Love Statue in Love Park for a photo.,positive
1594852866604,google,Great place to visit,positive
1594829153890,google,Space and shade,neutral
1594915369861,google,It'd great if they cleared up the homeless from the park.,negative
1595017028492,google,It was the best day ever it was so hot outside and they had the water sprinklers on my grandkids had a great time there,positive
1595110753862,google,"Small, but fun and lively.  I liked the fountains,  the surrounding buildings, the love sign,  and the tables and chairs set up. Really great place to hang out and people watch.  We even saw a proposal!!!",positive
1595112349506,google,"Great splash park for the kids and all around iconic Philadelphia spot. Just witness a couple engaged under the ""Love"" sign. Although I have the Bank of America renaming of the plaza. I get it....Doesn't mean I have to like it.",positive
1595050527802,google,The water part looks fun. Look forward to taking my kids sometime.,positive
1595112668276,google,Very beautiful and iconic sign of Philly,positive
1595076339697,google,Clean,positive
1595122380098,google,Beautiful night. Just sitting and relaxing.,positive
1595133476500,google,I like it alot just ping pong table,positive
1595196825298,google,Love it,positive
1595190555756,google,"(Translated by Google) It is a very relaxing and beautiful place

(Original)
Es un lugar bien relajante y bello",positive
1595281281051,google,Kids always have a great time playing in the water there,positive
1595280327727,google,"(Translated by Google) A great place to spend the time, it hurts that now there are many homeless, without disrespecting only that you no longer feel safe !!

(Original)
Un gran lugar para pasar el rrato,lastima que ahora ya hay muchos homeless, sin faltar al respeto solo que ya no se siente seguro!!",negative
1595423666487,google,Love the remodeled Love Park.  Perfect spot for photos with family and friends.  Dramatic backdrop with the Art Museum in the background.,positive
1595458824335,google,Love Park is located in Downtown or Center City Philly the park is famous for the Love sign that looks very cool its a popular spot among tourists in Philly and nearby is alot of fun places as well my overall experence at Love Park is amazing i highly Reccommend Love Park in the Western Part of Downtown Philly,positive
1595428225052,google,Relaxing.,positive
1595530992437,google,Love it,positive
1595621166878,google,Its a bit different than the old LOVE park. But its still one of my favorite spots in the city.,positive
1595650481818,google,Loved the love,positive
1595793742729,google,It was so much fun to get some pictures with my boys at love park also watching them feed the pigeons can't wait for next visit,positive
1595786604476,google,Beautiful for pictures. Water area for the kids..,positive
1595871429523,google,Fun place to go n relax after a long day,positive
1595868084915,google,"Fun, touristy place and great for the pictures.",positive
1595873075470,google,Great place for kids to have fun at,positive
1595858185582,google,"(Translated by Google) Very good everything very beautiful Glory to God for this place

(Original)
Muito boa tudo muito lindo Glória a Deus por este lugar",positive
1596142184867,google,"Beautiful Park. ""Everything isn't what it seem"".",positive
1596294934387,google,Not much shade or place to sit. Water fountains are the local cool off spot for kids which is cool. Not a destination.,negative
1596295620849,google,Beautiful Saturday morning in the park. I felt the LOVE. Hallelujah Philadelphia 🥰,positive
1596327458453,google,Splash fountain for the little ones!,positive
1596469151339,google,This place was so pretty. Downtown Philly is beautiful,positive
1596484939236,google,"Newer version of Love Park, kinda nice,  cleaner, even saw Covid cleaning of benches  tables etc.",positive
1596519178072,google,"Nice clean and quiet park , has to be cleared up the homeless, take out one star because of homeless",negative
1596573350779,google,beautiful day,positive
1596559636446,google,Very good,positive
1596595148720,google,Just to b there O!,neutral
1596811063471,google,"Beautiful area in the middle of Philly. Clear for now but when we get past this Covid, the activities there are awesome.",positive
1596813584608,google,Its very peaceful and the fountains are beautiful,positive
1596762601150,google,Revamped Central Philadelphia urban park.,positive
1596770386121,google,It is beautiful,positive
1596794947612,google,Chill,positive
1596927874878,google,Not the same thing skateboarding wise but you can feel the brotherly love,positive
1597006279648,google,Great place to visit especially if you are new to philly. You can take pictures infront if the LOVE/ I love Philly sign and there is plenty of seating. During the summer they have to water running so children can play. They also have a parking garage available so you do not have to look for street parking.,positive
1596951474802,google,Had a nice time with my family and son who's visiting for the summer.,positive
1597064594648,google,Very nice place in the city of Philadelphia to visit or hang out to enjoy the view of the city,positive
1597164917959,google,Lovely place where families can have a good time.,positive
1597295593306,google,Love it alot.be there for my 26th bday .,positive
1597290877674,google,"We enjoyed eating, talking and taking photos.",positive
1597366376020,google,Beautiful would def take my kids again,positive
1597425176964,google,"(Translated by Google) Beautiful place!

(Original)
Hermoso lugar!",positive
1597493408667,google,It was a beautifull park,positive
1597615123608,google,"Love park is one of the iconic parks in Philadelphia. Known for the love park sign and skateboarders. There’s always events and music happening - if you’re new or traveling through Philadelphia, love park is a must see.",positive
1597617439707,google,"Tourists taking photographs of the Love sculpture, what else is new? However, posing for a few pictures is a""must-do"" when visiting Philly.😎",positive
1597604589983,google,"(Translated by Google) Not much shade

(Original)
לא הרבה צל",negative
