date,platform,text,sentiment
1544320869979,google,Really enjoyed the Christmas market there today,positive
1544318300615,google,IN LOVE AT LOVE PARK 😘,positive
1544378271964,google,Lights were awesome! ✴️✳️✴️,positive
1544320301289,google,Awesome time and experience.,positive
1544314732838,google,Cool place to visit.,positive
1544392028638,google,Fun public place,positive
1544320231694,google,Great place for romance,positive
1544393842229,google,Super Groovy!,positive
1544317801714,google,Love love love ---  Love park!!!,positive
1544449295233,google,Great place to visit for the holiday season.,positive
1544453829624,google,"Love Park is beautiful, smaller than expected,  but I was very happy to finally visit! I was there for the Christmas Village, which was an added bonus. The items were beautiful to look at, but it was freezing when I visited so I couldn't stay long!",positive
1544468278025,google,The Christmas village is up at Love Park. I went to the french toast bites booth and it was delicious. Enjoy the many vendors there's something for everyone,positive
1544470329891,google,I liked taking pictures at the big present.,positive
1544475682849,google,Way to many people could not even walk around. Felt like cattle drive and not enough bathrooms. Way over rated will not be returning to Christmas village in love park again.................,negative
1544405889180,google,Here for Christmas Village,neutral
1544466473635,google,Just a needed sight,neutral
1544402860848,google,Nice....,positive
1544412606658,google,Christmas village,positive
1544484776578,google,Great!!,positive
1544454112686,google,"Love it, on the busy city",positive
1544570455148,google,What a quaint little holiday village. They have really transformed this little park into a holiday wonderland. Something for everyone at any age. Live music playing is an added bonus. There is a very large underground parking garage right below the park so you are never too far away from your car. Pets are welcome and there is plenty of food and drinks.,positive
1544487149105,google,Went for Christmas village.a definite place to stop is to get the mulled cider and also to get I don't know the name of it is but it looks like a German cheese melted on a on a long bread oh my God is so great.,positive
1544569788081,google,Its always nice at christmas time,positive
1544539224994,google,"Nice Holiday decorations, plenty of food available and awesome retail vendors with a large variety of items. No issues with crowds (it was a Monday afternoon) and lots of police presence. A very enjoyable afternoon.",positive
1544488889986,google,"Live in the city and have been to Love Park everyday since it open for the holiday season. Chaddsford Winery is the best. Belgian fries, pretty much every vendor is amazing. Our last thing to do is to go back and get the cheese sandwich which has just been out of control since the place opened. We keep going back there after day and hope to get a shorter line. We did get a sausage with sauerkraut and mustard and it was awesome. Where do they get the bread? Definitely a fun time great gifts great fun great holiday spirit.",positive
1544571843522,google,"This open area in the heart of Center City. During the Xmas season, converts into ""Christmas Park"" full souvenirs and retail holiday theme stands! Worth a looksee...A fun place",positive
1544558982130,google,Christmas village there till Christmas. Some nice little pop up shops for the holiday and some nice little bites to eat.,positive
1544559270236,google,We were there for a Ballet performance by the Phila Youth Ballet. The Christmas village is there. Alot of food and things to buy. Definitely would go again.,positive
1544569980566,google,I like the Christmas village all the homemade crass and the items are great for Christmas and are a very good price I was surprised and there's a skating rink!,positive
1544499163625,google,Love park/Christmas village- in the past I  would have given a 5 star rating but this year is was just ok. I didnt see as many craft vendors .The food vendors seem to be pleantiful. there were areas to sit and eat  and,neutral
1544537321651,google,Miss the original park. But it's not that bad,neutral
1544543486158,google,It was nice. But too many people without manners.,positive
1544571479926,google,Love this park. Worth the stop while walking around philly,positive
1544510403187,google,Love is love! tourist or not a trip here is appreciated by your significant other,positive
1544571096217,google,We had a great time.,positive
1544498790852,google,I like the park. I played table tennis and ate lunch there,positive
1544538619509,google,Beautiful light,positive
1544567226555,google,Christmas Village was terrific,positive
1544555298592,google,So fun,positive
1544559652147,google,Each year it gets worse,negative
1544502303819,google,Pretty,positive
1544656944865,google,"A fair trade vendor at love park
Christmas village Philadelphia
Shop small shop local
Come shop at this place this is coolest place I ever seen pillows are so beautiful it makes everyone happy
Located 16st and arch at Christmas village",positive
1544585251398,google,Great place for Xmas vibes,positive
1544582082371,google,Too me not that much of a park but what do u expect its downtown so cant have much but it's a cool park they rebuild it from how it use to look but it's a ok park to me even tho I wouldn't call it a park,neutral
1544613973078,google,Christmas Village  awesome place to shop for unique Christmas Presents...,positive
1544590436223,google,New design is NOT good. Steps are dangerous especially in the dark. Plantings are NOT Hardy for city foot traffic and aesthetics.,negative
1544584865845,google,To crowded for me. Nice shops...expensive,negative
1544572858255,google,A fun shopping experience,positive
1544635107427,google,A must visit in Philly,positive
1544708039545,google,"What a nice section of the city. Great view of Billy Penn and city hall, look down the Park Way and see the art museum. Stop at a meat wagon food place get your self something good. Get your picture in front of the LOVE statue with the one you love. Then a few years later go a cross the street to the family court building to resolve your differences, set up support, custody, divorce all of your needs.",positive
1544703553664,google,Nice place to sit. And enjoy a light meal outside.,positive
1544667706076,google,Beautiful place to visit especially during the holiday season,positive
1544660153571,google,Love park is great this time of year with the Xmas village  Great Shopping experience.!!!!,positive
1544702724619,google,So beautiful. I luv philly,positive
1544699046598,google,BETTER THAN THE OLD LOVE PARK,positive
1544675068960,google,A Great Site to Visit!,positive
1544744975959,google,Fun holiday fare.,positive
1544696450158,google,I love history,positive
1544661508483,google,Beautiful place,positive
1544825748394,google,Great authentic and family friendly. Also good for a date.,positive
1544806951355,google,Lots of different vendors. Not overly crowded,positive
1544795903308,google,"Great Park in Philadelphia PA!!! We are currently enjoying our Christmas Village there, which occurs during the holiday season. Has fountains in the summer, outdoor table-tennis, and plenty of seats—even solar cell-chargers. 🌈☺️",positive
1544817461836,google,Nice place to walk around and do some Christmas shopping for unique gifts.,positive
1544752259844,google,"Really nice place to visit, I had a good time there.",positive
1544751071556,google,Love coming here when i visit philly! Loved all the little shops omg it was amazing!,positive
1544748750407,google,"Visited the Christmas village.  Great atmosphere,  great food, we had a wonderful time.",positive
1544791971832,google,Such a beautiful holiday scene!!,positive
1544817644217,google,A fun Christmas market,positive
1544749773586,google,Plenty of stores set up for the Christmas village (12/12/18) but it was too early and stores weren't ooen.,negative
1544796263489,google,Nice to walk thru,positive
1544812328398,google,Fun time to be in the city,positive
1544758934055,google,Currently hosting Christmas Village,neutral
1544903330878,google,Was there feeding the homeless. Community Service with my community family. Love them.,positive
1544836701532,google,One of my favorite places to go for the holidays,positive
1544902605348,google,Went to see the Christmas Market. It looked better on pictures than in real. Small venue but it was ok,neutral
1544914823163,google,Peaceful and serene. A great experience here. Love Love Loved it!!!,positive
1544878400676,google,"A MUST SEE & VISIT for the Christmas Holidays!  Food, Crafts & Shopping is festive for this time of year!",positive
1544888880532,google,"This is regarding the Christmas village:
So overcrowded. Junk shops. Couldn't wait to get out of there. Gross. Yuck.",negative
1544912450588,google,Excellent,positive
1544916994009,google,"(Translated by Google) Very nice fair

(Original)
Muy linda feria",positive
1544950138930,google,"Iconic park, wish they would be more skater friendly even those I don't skateboard. Great photo opportunity!",positive
1544982605970,google,Christmas Village is always festive this time of year. Less crowded during weekdays..but not by much..,positive
1544922757023,google,Absolutely a wonderful park u can enjoy with ur family or friends or both,positive
1544993136490,google,"Visited love park for the Christmas village, I love all of the renovations they did :)",positive
1544974827680,google,It was beautiful & lit up very well for Christmas!,positive
1544976180845,google,So much nicer now!,positive
1544923267839,google,Nice place at night and during day but only event that was available but was fun besides that cheese stand it smelled really bad..,positive
1544951235431,google,Crowded but nice.,neutral
1545001313437,google,"Philly classic, revamped look",positive
1545027486572,google,Christmas village was great!,positive
1545068643516,google,"This is a special place at Christmas time and always worth a stop at the Christmas Village vendors. Unfortunately we hit a rainy, dreary Sunday afternoon but most of the vendors seemed festive and welcoming. There are plenty of spots to buy a meal or unique snack as well as handcrafted clothing and gift items - representing lots of cultures, especially Germany. It ends around 12/23 so be sure to plan a visit soon!",positive
1545069394589,google,Fun space to get pictures in front of the LOVE sign. Christmas Village during the holidays is great time for a visit.,positive
1545018796946,google,Went for The Christmas Village and it's just wonderful!  Great German and Austrian food and beautiful vendors!,positive
1545081439805,google,"A Great Place to Join Talk and Photo and
Plunty of Dinning Restaurants...Enjoy",positive
1545015101016,google,Very nice Christmas Village a lot to see & buy!,positive
1545078546799,google,ONE WORD BEAUTIFUL,positive
1545057279835,google,Fantastic Christmas market,positive
1545021418464,google,If you haven't done it you should,positive
1545065668698,google,"(Translated by Google) Excellent environment

(Original)
Excelente ambiente",positive
1545135831826,google,Visit for the temporary Christmas stores. Many to choose from. Lots of very interesting items. Definitely worth the visit. Also did Dilworth park.,positive
1545135656477,google,"Christmas Village was a pleasant experience. Affordable parking on site, plenty of vendors, good food. Don't forget to try the Raclette.",positive
1545176822151,google,Shopping galore! Good place to grab a bite and finish your holiday gifting.,positive
1545138617263,google,"Love Park, recently had a make over, Beautiful Place to have lunch, meet up with friends, ect.",positive
1545161580272,google,The xmas village was awesome!!,positive
1545098335378,google,Christmas village was just ok,neutral
1545133750197,google,Amazing!!!!!,positive
1545091689494,google,"(Translated by Google) Cute

(Original)
Lindo",positive
1545240994572,google,This place has smthing good ...year long,positive
1545187950108,google,what a great time we had here! such a beautiful adventure,positive
1545183270851,google,Christmas Village was lots of fun!,positive
1545184769867,google,Beutiful place to go,positive
1545191266779,google,It's a must see place when your In the city,positive
1545273278799,google,Enjoy the whole Christmas Village atmosphere was really festive,positive
1545330846767,google,"Winter Park was great!! Lots of crafts, great food!! Awesome installation!!",positive
1545311997596,google,cute,positive
1545274840723,google,Christmas village,positive
1545330969253,google,"(Translated by Google) excellent place to visit

(Original)
exelente lugar para visitar",positive
1545315597229,google,"(Translated by Google) Handsome

(Original)
Hermoso",positive
1545405392437,google,If in Philly it would be a crime not to visit and take pictures here....its a great mix of Phillies rich culture..from the homeless to the CEO..everyone come together at 💘 love park!!,positive
1545426165673,google,"Cute little park in center city, best about Love Park is their Christmas Village every year",positive
1545430391180,google,Had an awesome time.,positive
1545515094678,google,"Very quaint and inviting. Love to watch tourist as well as locals snapping photos and selfies in front of LOVE statue. A bit to flat, needs more trees. Love new cement structure. Can't wait to see the old round former visitors Center completed.",positive
1545454572517,google,This year's Christmas Village was fabulous. All the demolition from last year has been completed and it's much easier to walk around Love Park and City Hall. The skating rink is still a crowd-pleaser.,positive
1545467453280,google,Much nicer now since it's been rehabbed. Christmas Village is phenomenal to visit from November to December.,positive
1545521451732,google,Many cool stores. Lovely place for couples.,positive
1545510463834,google,Cool vendors...too crowded to be enjoyed thoroughly,positive
1545506447486,google,German village Christmas market was fun to browse for the family.,positive
1545456594424,google,Christmas Village and Dilworth Plaza are amazing during the holiday season. Light shows on City Hall and French Toast Bites!,positive
1545514560782,google,The 5 star rating is for the Christmas Festival.,positive
1545500163533,google,Christmas Village great time of the year,positive
1545446782140,google,Overcrowded and unorganized! We had a great time,negative
1545513102707,google,Fun,positive
1545518897658,google,Christmas Village 👌🏽,positive
1545440313638,google,"It was nice, just one incidents",neutral
1545520256065,google,Take pics,neutral
1545525903658,google,"Christmas Village was fun. Cold but fun. I love Philadelphia, lovely friendly folks. There was lots to see and buy of course. Try the hot wine when you visit this season.",positive
1545596427904,google,Love park in Philly is a great place during the Christmas season.  They have small shed style stores setup with a perfect selection of either food and tasty snacks or crafty items for Christmas  presents.,positive
1545596909256,google,Went to the Holiday Markey.  So fun. Lots of cool stuff to buy.  And always great photos at the LOVE landmark.,positive
1545604307311,google,Really looks great... The Christmas Village was done right! Iconic park all year round made magical at a special time of the year.,positive
1545534973539,google,The Christmas Market is a good imitation of one in Germany. The only problem is that they no longer have the tent they had a few years ago and it  can be  very cold when you are sitting eating your food.,positive
1545529655835,google,Went for Holiday Market- very packed. Wish there had been more food and varieties of foods.,negative
1545601342990,google,"Cold and crowded,, but lists and lots of fun. The only down side is that most of the booths are not wheelchair accessible,  so I could not go in.",negative
1545535382302,google,"A great place to take, date. Love",positive
1545530031770,google,Very Nice Place Now With Holiday Season,positive
1545591347655,google,"Cold, crowded, fun food and time. Happy Holidays!",positive
1545599414000,google,Xmas village always a great time,positive
1545589618154,google,Beautiful place in the middl6of chaos,positive
1545574035322,google,"Went here for the Christmas market. It's fine, there's some good vendors, but so crowded it's really difficult to navigate.",negative
1545531860000,google,Very pretty and great vendors,positive
1545577887161,google,Great time at Dilworth and the Love Park,positive
1545550859917,google,Beautiful park.,positive
1545571125170,google,Very pleasant!!,positive
1545574817486,google,Pleasent,positive
1545533363681,google,"(Translated by Google) Good place for Christmas

(Original)
Buen  sitio para navidad",positive
1545624565552,google,"Its beautiful at Christmas time. Love all the local merchants at Christmas Village and the light show at city hall is cool. Ice skating, holiday lights, alcohol, delicious food, a carousel and good energy makes for a great evening here around Christmas. .",positive
1545612194614,google,Nice beautiful selection of Holiday items at Philly's LoVe Park Christmas Village,positive
1545693426157,google,"We love this place this time of year.
Christmas Town!",positive
1545665049401,google,"Beautiful, iconic place. Great for pictures. Bundle up if you're going in the winter!",positive
1545687486716,google,Love park was very nice.  My family and I stopped by for the Christmas Holiday Market that was going on.,positive
1545619686482,google,It really is great and beautiful,positive
1545681831772,google,"That is really love park! We saw how one guy made propose for his girl, it was so cuuuuute!",positive
1545677586523,google,A lot of good merry hustle and bustle this Christmas Eve.,positive
1545665821015,google,Nice set up with lots little shops,positive
1545613131055,google,"Very nice, Xmas village fun, very pretty great surroundings, shops. Hustle and bustle of lots of people.",positive
1545648955963,google,Nice during christmas large christmas bizar,positive
1545622256013,google,I love how they redid it,positive
1545676641171,google,Visited Christmas Village and was fun & crowded,positive
1545614513681,google,Beautiful,positive
1545681812891,google,smelled horrible.like rubber burning.over priced trinkets made in china..what a waste of time..,negative
1545625957285,google,☺️😊,positive
1545780500190,google,"I have stopped by Love Park many times while in Philly. Our last visit was during the ""Christmas Village"" which was very nice but super crowded.
Other than activities like this, this is just a spot to a photo... more than likely a selfie.",neutral
1545715834015,google,Love Park was just renovated last year. Nice place to sit and view the City of Philadelphia,positive
1545698558308,google,It's NICE that the city is using this spot for many vendors with a Christmas theme.,positive
1545761950102,google,"No visible public bathrooms and no atm machines on site, which can be a deterrent from shopping at the vendors who only take cash. But otherwise, a very nice holiday experience",negative
1545714268410,google,Great tourist attraction! A Must Visit When You Visit Philadelphia!,positive
1545705285917,google,Philly Christmas Village was awesome!,positive
1545707654290,google,Beautiful park,positive
1545783267372,google,It was nice...but not huge... it's just nice,neutral
1545855965658,google,Enjoyed the German market.,positive
1545839965869,google,Famous park with the famous LOVE statue near the South East corner of the park. Be sure to check out Ben Franklin's UFO that he came to Philadelphia in.,positive
1545850697904,google,It's Christmas galore and thefood stands are great. The vibe is festive an stuff.,positive
1545832561555,google,"Glad I visited a couple of weeks ago because you could barely move. The park and vendors were great. Most of the people had the Christmas spirit and were in good cheer.
Now that said some people need to be aware of others and show some consideration. I had my young niece with me (9 y.o.) and a man rudely pushed his way between us. When I said I'm with that child he gave me a dirty look and kept pushing through others. Luckily I was able to grab ahold of my niece again before she was swept away from me.",positive
1545856716632,google,I love the renovations and I like that the fountain still exists and is more economically friendly!,positive
1545863514917,google,"Beautiful, but I like the old Love Park before it was renovated.",positive
1545826448431,google,Great little park with the iconic just-restoref statue,positive
1545858280019,google,Dissappointing. Sculpture was not what we expected. However city hall & surrounding area was great,negative
1545852308607,google,visited German Village good time,positive
1545834743796,google,It's about time they actually did something,positive
1545793584296,google,Not all vendors were friendly but most were!!,positive
1545839716811,google,German Village!,positive
1545846461967,google,"(Translated by Google) Nice environment and serveral options of shopping (small handcrafted items).

(Original)
Nice environment and serveral options of shopping (small handcrafted itens).",positive
1545941071400,google,This is a wonderful place to go to around the holidays. They set up a bunch of little stores. You can buy all kinds of unique items at both Love Park and Dilworth Park.,positive
1545884629628,google,It was a great experience. I loved the Christmas market. So many great vendors and good authentic food. Made the holiday come alive.,positive
1545923638210,google,"The park was too crowded to have a good experience at the Christmas Village, but it was very cool. I just wish we had been able to get to more stands.",positive
1545914683243,google,"We went to the Holiday Village, “just to look,” and instead made several purchases! Lovely vendors with great and unusual items. We’ll go earlier next year.",positive
1545948418871,google,"So much fun.  This is our second year going.  Brought a friend from Boston, she loved it!",positive
1545878354782,google,Great food and good customer service... only downside they dont take credit cards,positive
1545920627148,google,Great place to do almost any outdorr activity,positive
1545879958665,google,Fun day with family visiting Christmas village,positive
1545928672053,google,Plenty of love. Well named.,positive
1545884630720,google,Christmas village was great.,positive
1545872700801,google,Christmas Vilage was really nice,positive
1545922171298,google,Always a good time during Christmas Village,positive
1545920543423,google,Great tourist area,positive
1545917126223,google,Christmas village was nice,positive
1545919467390,google,Mostly vendors,neutral
1545915162431,google,Always nice,positive
1545940687418,google,Visit while you can,positive
1546015376190,google,"This is an iconic tourist spot, right in the middle of the city. Easily accessible by public transport (15th street station is stone throw away), opposite city hall and a beautiful 20 min walk from Art Musuem. There is usually a line for clicking a photo with the LOVE statue. The park itself transforms according to seasons and festivals. They have a small and cute Christmas Market in December and used to have a great fountain space in the summer. The construction is finally done at this place and tourists can enjoy a good view of the city. I wish there were more plants in this park, because it would add to the aesthetic and environmental value of this place. Besides getting a photo at the LOVE statue, there is nothing else to do here. However, near the park, there are multiple options for restaurants and bars within 15 min of walking distance.",positive
1545957681249,google,Friendly people nearby to take a picture for you at the red LOVE sign,positive
1546002431418,google,Always a great place to visit and take photos.,positive
1545972740421,google,Good small scale market like the one in Munich,positive
1545969202727,google,Nice place to visit during Christmas time,positive
1546008766318,google,Lovely Christmas market during holiday season!,positive
1545968869671,google,The Christmas Village was great,positive
1546025886660,google,Love sign is smaller than expected,negative
1546027037838,google,The humanoid antler dudes are weird! What's up wit that?,negative
1546023348976,google,It was so beautiful,positive
1546062587128,google,"Great place to visit many activities, use public transportation or pay for parking",positive
1546064371719,google,Great Christmas Village each year here!,positive
1546114365318,google,Nice place for pics alone or with ur honey,positive
1546063965992,google,"Went with my parents for the Christmas Village and it was so cute and so much fun. It was like a Christmas themed non trashy flea market with much better food! Lots of adorible picture opportunitys, live music, good shoping and a few infor spots to warm up and see diffrent festivities. I was last at love park when the ice skating rink was being built. Im more of a Penns Landing girl but ai have to say as far as location gos there was a lot more to do after leaveing! I love philly and all its culture! I cant belive it had been that long since id been to live park but it looks grate!! And my family and i had a grate time! Even as a grown adult! Im shure the little ones will love.it!",positive
1546042876825,google,"We were there during the taking away the Christmas village, so the lark wasn't so grest place...",negative
1546086101500,google,Enjoyed the Christmas Village twice!!!,positive
1546109861976,google,Great tourist attraction,positive
1546138797858,google,The park was for the most part under construction. Nonetheless got to see the iconic LOVE landmark!,positive
1546197186670,google,Fun place both summer and winter! We recently visited here again for Christmas Village and it was fun!,positive
1546164363375,google,"We visit every Christmas season to do the village. They are always a lot of people but the holidays make it bearable. My daughter loves the Kathy Wohlfart ornaments so we get her a new one each year. This was our first time trying the strudel and I assure you, it will not be the last. The cherry was better than the apple. Great family environment each Christmas.",positive
1546199275857,google,I love park because you see different people and get different stuff like gift certificate and money to okay,positive
1546174501263,google,Great time with my husband for our anniversary/his birthday.,positive
1546194910404,google,Love the Christmas village. Spiced apple wine was soooooo cozy.,positive
1546177488848,google,I liked it better when the fountain was there.,positive
1546156410967,google,"Love it here , City of Brotherly Love <3",positive
1546139539706,google,Can't say I've ever had a bad tine here for personal or for an event such As the Xmas village,positive
1546189810319,google,What's not to love!,positive
1546133711608,google,Just the epitome of philly!,positive
1546197334881,google,best for tourist,positive
1546158190463,google,They changed it and removed the fountain,negative
1546200162002,google,Great,positive
1546150674497,google,Nice,positive
1546156723828,google,Great,positive
1546224224736,google,"It is horrible after the construction. Without the Christmas village this is location is nothing more then a flat concrete slab. For the 11 months of the year this is barely a park. The fountain is rarely on due to faulty design. There is no shade at all so you are in direct sunlight. There are barely any comfortable places to sit. Their efforts trying to keep the homeless away in the end makes it feel like no one is invited to stay more than 5 minutes. The LOVE statueisn't even the most prominent part of the park now. Instead there is a huge parking lot sign, CAR PARK, that is next to it sticks out like a sore thumb.

Overall visit it in late November and December when it actually becomes a location to visit",negative
1546292400931,google,Happy New year.,positive
1546225483457,google,Had a great time,positive
1546217550911,google,Great Holiday location,positive
1546277473993,google,Very nice atmosphere,positive
1546216213789,google,Nice,positive
1546225133299,google,Why did they change it?,negative
1546240356345,google,"(Translated by Google) It does not come out of there

(Original)
No sale de ahí",negative
1546349953818,google,Nice place to be at Christmas time.,positive
1546380846907,google,Busy line so we just made do. Iconic sign. Lots of people thought it was bigger! Fun place.,positive
1546364159099,google,I love what they did with Love Park. Went to the Christmas Village this year and enjoyed the environment.,positive
1546386069638,google,"LEARN from yesterday, LIVE for today, HOPE for tomorrow. Happy New Year.",positive
1546345748724,google,Good food reasonably priced great service,positive
1546385677464,google,Great place for pics.,positive
1546326284871,google,Nice place to be,positive
1546464279832,google,We went when they had the Christmas village setup and it was beautiful.  All the lights and vendors.  There is plenty to do and see in the area.  There was even an outdoor skating rink.  Place is pretty packed so be prepared.,positive
1546408520480,google,Fabulous place to bring a lunch and take a break! The LOVE sculpture is fabulous! Bring your family for a group photo!,positive
1546432691431,google,The Christmas village was amazing even though it was raining. Love park is great,positive
1546433046484,google,"I bet it would have been better in the summer, but still a good experience either way.",positive
1546469911950,google,Wife and I visited the Christmas village. Great place to walk around and enjoy the sites of Philly.,positive
1546405034744,google,Not too much there besides the sign.  Christmas village spruced it up a bit though,neutral
1546417226368,google,Philly classic,positive
1546395566180,google,Festive atmosghere,positive
1546422113940,google,Good,positive
1546494035407,google,"Just a beautiful place to clear your head, and spend some time , take some pictures with the family and relax. Nothing better than hanging out by the famous LOVE statue in Philadelphia. I always come by when I'm in the city . Definitely always worth it",positive
1546532726178,google,Nice destination for tourists. Especially during Christmas season.,positive
1546479679243,google,"Small park
The love sign itself is very small and not so very interesting
The city is full of beautiful buildings this spot can be skipped",negative
1546529363483,google,A very much tourists spot! Small park area but cant complain in downtown of Philly!,positive
1546531809549,google,Went to Christmas market. Way too crowded for my liking.,negative
1546481458785,google,Christmas Village probably the 11th year looks just as good as before with minor improvements,positive
1546552835265,google,Really beautiful place to hang out. They did an excellent job redoing it!,positive
1546533020002,google,Nice place to visit,positive
1546516218736,google,I bought some earrings from a guy at the Christmas village who didn't have his displays price tags marked to well...I felt like I paid too much.,negative
1546486904308,google,Philly Family Love!,positive
1546534044625,google,I love it!,positive
1546478537214,google,"(Translated by Google) Beautiful square in front of the town hall. Everyone wants to take a picture of Love.

(Original)
Bela praça defronte à prefeitura.  Todo mundo quer tirar foto do Love.",positive
1546615403483,google,I visited Love Park during Christmas. It is the site of the Christmas Village and the place to be in during the festive season. It is beautifully lit and can be an excellent spot to spend a beautiful evening in. The adjoining Dilworth Park also has fancy Christmas installations and an ice skating rink. Ideal place for family and friends ring in the holidays and the new year.,positive
1546571508312,google,We went for the Christmas market and it was fantastic,positive
1546629854243,google,Nice little park.,positive
1546567692698,google,A good place to hangout,positive
1546708072947,google,I went to the Christmas bazaar had a good time,positive
1546695852243,google,This is a beautiful park and its freeee,positive
1546723490727,google,Awesome place to visit.,positive
1546657154645,google,Lovely place!,positive
1546682636292,google,Gotta Love Philly,positive
1546711703341,google,Always a place to visit in Philadelphia,positive
1546722617776,google,Beautiful 🌻 and,positive
1546713503967,google,Love,positive
1546791510549,google,We visited for the Christmas Village. We parked at the lot right under the park. Very convenient. There were so many different types of vendors and foods. Coming to the Christmas Village has become one of our holiday traditions. We'll definitely come back again next Christmas season.,positive
1546738667604,google,"We do our yearly food drive for the homeless just to give back. Our group of friends and family made over 500 bags of food to give out along with jacket's and clothing. I would recommend this experience of giving back to everyone, and it becomes contagious!! It truly made my Christmas Eve / Birthday memorable. It was a blessing sharing good traditions with friends and family ♥️♥️",positive
1546764511957,google,I really started to feel the Christmas spirit here what a great time.,positive
1546800439415,google,BEAUTIFUL PARK......I LIKE THE L.O.V.E SIGN,positive
1546742462095,google,Christmas village should have been longer,neutral
1546732983055,google,Nothing to it but nice area,neutral
1546762449032,google,"(Translated by Google) Very simple but emblematic

(Original)
Muy sencillo pero emblemático",positive
1546748122963,google,"(Translated by Google) Long live love

(Original)
Que viva el amor",positive
1546896816890,google,"The old design was way better, now it looks like a barren landscape where the homeless set up shop. However the Christmas village is wonderful and a must see.",negative
1546837049664,google,"They used to have a large fountain that they would dye different colors for the holidays. I miss it. Now they have a smaller fountain, not as spectacular. They have free ping pong tables with paddles and a ball! I played with my friends for some time! There is a lovely grass area, but they could stand to have more shade and trees for when it gets hot in the summer. The Christmas Village is also quite cute and authentic, though a bit pricey. Then of course there is the famous LOVE Statue where everyone wants to take a picture.",positive
1546869871917,google,Loved it,positive
1546884562599,google,😍😊❤️,positive
1546894062441,google,I don't like how it looks!,negative
1546921505364,google,Definitely a beautiful tourist spot to just enjoy the sceneray.,positive
1546916549562,google,"Christmas village is fun, but the old park was cool too",positive
1546943829463,google,Do You Love Skate Boards???,neutral
1546916119726,google,"I like yhe remodeled park but, I always wish there was less concrete.",positive
1546995134694,google,"Nice place at center City Philadelphia. Amazingly clean , well designed and accessible. Lot of tourist make it a point to take pictures at love sculpture at this park. Quick to visit.",positive
1547027408177,google,"Love, it here the Christmas Village is awesome!!!",positive
1547033795078,google,So sad they took out the fountain,negative
1547064487664,google,Nice,positive
1547153491854,google,Quintessential Philly photo spot. The famous LOVE statue is here.,positive
1547161670857,google,"The best spot to visit when in Philadelphia, Hands down",positive
1547085566055,google,Nice space recently refurbished,positive
1547092096676,google,Nice area in Downtown Philadelphia,positive
1547129255923,google,Boring,negative
1547178954539,google,"Really cool little park during Christmas, they have vendors of all kinds",positive
1547247140943,google,"A very nice tourist attraction, as well as historical landmark in the skateboarding universe, Love Park has a clean and positive atmosphere. It's surrounded by security on a regular basis, and although the plaza is heavily guarded, it's well worth a walkthrough.",positive
1547246527744,google,Great to see but really a onetime visit is perfect.,positive
1547180286464,google,"(Translated by Google) I like taking pictures! I did not have many people to take pictures than I thought.

(Original)
사진 찍기 좋아요! 생각보다 사진 찍는 사람이 많이 없었어요.",positive
1547257135772,google,Big letters. Very lettery.,positive
1547296885779,google,Love Philadelphia great park to visit,positive
1547313895141,google,Classic Philly place!,positive
1547319370401,google,Awesome!,positive
1547290589839,google,"(Translated by Google) Nice place on a sophisticated street

(Original)
مكان جميل في شارع راقي",positive
1547285861111,google,"(Translated by Google) Love

(Original)
Amor",positive
1547306873257,google,"(Translated by Google) Cool

(Original)
Genial",positive
1547382614576,google,Cool place- wish I had more time there,positive
1547343035211,google,Great photo spot for couples and a nice park in general.,positive
1547411769059,google,Cool to see as a tourist but not much else,neutral
1547378347530,google,Under construction but still beautiful,positive
1547475863055,google,"It was a very good exhibit of house of dior
Good visit",positive
1547548960842,google,Great experience during the Christmas season,positive
1547584286134,google,Philly legendary landmark LOVE park!!  #FaezOnePhotos love Philly landmarks.,positive
1547516081964,google,A Newly Cleaned & Nicer Place that Was Rebuilt. It's Brighter than it Was In the Past Years.,positive
1547584949006,google,Gotta love LOVE park!!,positive
1547674065823,google,Great place for pictures.,positive
1547607253322,google,So where is the love?  there!!,positive
1547628902992,google,Very scenic,positive
1547611564653,google,"(Translated by Google) One of the iconic places of Philadelphia.

(Original)
Une des places iconiques de Philadelphia.",positive
1547706511789,google,Nice place to relax when the weather is good,positive
1547739351651,google,Loved the annual Holiday visit,positive
1547728817936,google,Love Philly!,positive
1547821191161,google,Nice crowd Food and drinks ice skating.Much fun,positive
1547801466140,google,Me and the kids had a great time,positive
1547785823832,google,"Except for a sculpture which had to be explained by a tour guide, I'm not sure what anyone could make of it.",negative
1547838729799,google,The way way redid it is not nice at all,negative
1547933261331,google,Great Park! I attended the Women's March today on Philadelphia!,positive
1547871986516,google,Great landmark! Came for the Christmas fair,positive
1547858808599,google,"(Translated by Google) I think the photos taken at night look more beautiful.

(Original)
Acho que as fotos tiradas à noite ficam mais bonitas.",positive
1547946116424,google,A holiday season treat.  Really improved since the rehab this past summer.,positive
1547988180036,google,"Looking for something to do on a December evening to stir the Christmas spirit but doesn't  break your wallet? Love Park hosts the German Christmas village and provides a free light show. Fun evening for couples, kids & families.",positive
1547995495497,google,Skateboarders paradise. Even if it's illegal. Forever legend.,positive
1548002190467,google,People stand in line to take pictures under it . There is amorstatue on other end of park,positive
1547944286842,google,"Typical tourist hotspot, didnt get a chance to get a picture with the sign because there was a line of people waiting to take pictures half a block long.",negative
